treatment	session_duration	purchase
pasta	2.094473417	0
pasta	3.838258309	1
pasta	3.698716963	0
pasta	3.195206128	0
pasta	3.406356444	0
pasta	2.869928836	0
pasta	6.940002013	0
pasta	5.7102615	1
pasta	1.458715966	1
pasta	3.305178202	0
pasta	7.155264251	1
pasta	2.680501412	1
pasta	1.516923735	1
pasta	4.275202156	1
pasta	5.203069443	1
pasta	4.721291063	0
pasta	4.755730961	1
pasta	4.850288132	0
pasta	5.749853604	0
pasta	4.984349614	0
pasta	1.975030875	0
pasta	3.228101765	1
pasta	6.050983551	0
pasta	3.43869047	1
pasta	4.27727221	0
pasta	5.27180757	1
pasta	3.321344005	0
pasta	4.89239871	1
pasta	4.693640349	0
pasta	4.446094213	0
pasta	5.188782424	1
pasta	2.519201849	1
pasta	5.502480233	1
pasta	3.342697784	1
pasta	3.750672738	1
pasta	7.634684343	1
pasta	5.958472429	1
pasta	4.061555797	0
pasta	6.777318136	0
pasta	9.791120844	1
pasta	6.021165165	0
pasta	5.759467103	0
pasta	2.397942049	1
pasta	3.836862551	1
pasta	4.643440962	0
pasta	4.12393463	1
pasta	3.638626684	0
pasta	5.086892492	1
pasta	5.292135888	1
pasta	2.55097935	0
pasta	3.928499488	1
pasta	3.714779558	0
pasta	4.984330976	1
pasta	6.527564706	0
pasta	2.650254926	1
pasta	5.125752954	1
pasta	4.723570089	0
pasta	2.966697909	1
pasta	3.515294115	0
pasta	3.319072525	0
pasta	4.986437957	1
pasta	10.4059279	0
pasta	2.672862486	0
pasta	3.17158363	1
pasta	3.540175399	1
pasta	5.696560933	0
pasta	3.712034594	0
pasta	3.284326969	0
pasta	4.023099524	0
pasta	2.074993956	1
pasta	3.505584812	1
pasta	5.319191336	0
pasta	5.190550627	0
pasta	4.883141358	0
pasta	6.052272072	0
pasta	3.228542918	1
pasta	1.304658221	0
pasta	5.312665705	0
pasta	3.293971999	0
pasta	6.794388625	1
pasta	2.74285641	0
pasta	4.010811458	1
pasta	4.467355466	1
pasta	3.921170447	0
pasta	6.00742665	1
pasta	3.829284962	1
pasta	4.006978852	0
pasta	4.379219258	0
pasta	6.493256978	1
pasta	7.295821839	0
pasta	6.956956631	1
pasta	3.407210969	0
pasta	4.330848931	1
pasta	2.065181713	1
pasta	1.974782811	0
pasta	2.955246817	0
pasta	8.423650001	0
pasta	6.308155898	1
pasta	7.354977716	1
pasta	3.891168696	0
pasta	8.327447153	0
pasta	4.293127914	1
pasta	7.616635159	0
pasta	6.422782537	0
pasta	6.168233392	0
pasta	5.371297414	0
pasta	4.044564789	1
pasta	1.427355444	1
pasta	2.883908497	1
pasta	3.877266852	1
pasta	5.621393153	0
pasta	4.499371786	0
pasta	4.622867399	1
pasta	7.59537648	1
pasta	2.943336331	0
pasta	5.672283799	0
pasta	3.740311439	1
pasta	6.169579466	1
pasta	4.5340664	0
pasta	8.715027066	0
pasta	4.048644344	0
pasta	3.034168038	1
pasta	2.613355486	0
pasta	1.903131487	1
pasta	4.134000942	1
pasta	5.743955337	1
pasta	3.784056784	0
pasta	3.498585646	0
pasta	6.514455693	0
pasta	5.757464408	0
pasta	5.382850308	0
pasta	6.652921556	1
pasta	2.446483069	1
pasta	3.060602793	0
pasta	2.995891143	1
pasta	1.765573402	1
pasta	5.853958937	1
pasta	1.443635641	1
pasta	4.270635556	0
pasta	7.112390703	0
pasta	7.797433494	1
pasta	5.351450405	1
pasta	6.916857039	1
pasta	5.97863198	0
pasta	2.849091891	1
pasta	6.684936766	1
pasta	8.189725955	1
pasta	3.035449278	0
pasta	4.357821652	1
pasta	3.558139196	0
pasta	5.226292155	0
pasta	2.478212624	1
pasta	4.532447589	0
pasta	4.45049748	0
pasta	6.139291434	1
pasta	2.300746527	1
pasta	6.171403985	0
pasta	8.416550302	0
pasta	3.066502854	0
pasta	3.03012217	1
pasta	2.449444688	1
pasta	5.968098309	0
pasta	3.841899364	0
pasta	3.250215545	1
pasta	4.689019733	0
pasta	3.620736614	1
pasta	6.572586871	1
pasta	3.514619519	0
pasta	3.91060118	1
pasta	3.125665815	0
pasta	4.252496846	0
pasta	4.816330825	1
pasta	7.232993356	0
pasta	9.354194536	1
pasta	4.851933875	1
pasta	2.575851932	0
pasta	6.206943441	0
pasta	2.910167617	0
pasta	2.636113994	0
pasta	3.886640491	0
pasta	5.193572852	1
pasta	3.955940129	1
pasta	5.076605357	0
pasta	7.190550018	1
pasta	2.620513858	1
pasta	9.407994081	0
pasta	4.863527587	0
pasta	3.806085852	0
pasta	2.565783395	0
pasta	3.675517293	1
pasta	3.13459476	1
pasta	7.121064074	1
pasta	3.240850078	0
pasta	3.023801973	1
pasta	4.642059728	0
pasta	3.190290793	1
pasta	3.456022012	1
pasta	5.319900267	0
pasta	4.458333714	0
pasta	4.137817533	1
pasta	7.735566855	1
pasta	2.13576152	1
pasta	3.898982976	1
pasta	3.437126509	0
pasta	1.270049005	0
pasta	4.967257135	0
pasta	3.704806008	0
pasta	3.535767529	0
pasta	2.967553083	1
pasta	3.327863391	0
pasta	2.840870703	1
pasta	5.85511112	1
pasta	6.392815153	1
pasta	6.078611948	1
pasta	5.198707504	0
pasta	4.425549934	0
pasta	4.371997847	0
pasta	7.981178562	0
pasta	3.217575717	0
pasta	4.554341118	1
pasta	3.37917624	1
pasta	2.08381874	0
pasta	1.600500131	1
pasta	7.756066464	0
pasta	6.973771572	0
pasta	2.29487612	1
pasta	7.479724953	0
pasta	2.517616688	1
pasta	5.680706505	1
pasta	4.287718863	0
pasta	6.244703617	1
pasta	5.960561578	1
pasta	3.611130517	1
pasta	3.70033185	0
pasta	1.891231116	0
pasta	3.694729051	1
pasta	10.09893797	0
pasta	6.517389575	0
pasta	3.480756019	1
pasta	2.770266781	1
pasta	3.636527386	1
pasta	4.48747857	0
pasta	3.750581322	0
pasta	4.086486189	0
pasta	4.914028537	0
pasta	5.062718596	1
pasta	2.389079725	0
pasta	3.974981828	1
pasta	5.720830806	1
pasta	1.108058422	1
pasta	3.304485663	1
pasta	4.654616015	0
pasta	5.086840075	0
pasta	2.909402199	0
pasta	3.170580641	1
pasta	4.935354781	1
pasta	5.062636963	0
pasta	2.163043493	1
pasta	3.830357222	0
pasta	4.605195466	0
pasta	3.119758369	0
pasta	4.922555198	1
pasta	2.557854756	0
pasta	1.606701087	1
pasta	3.518882167	1
pasta	4.933995828	1
pasta	9.540137815	1
pasta	1.934326374	1
pasta	3.307335165	1
pasta	6.176983897	0
pasta	6.487663353	1
pasta	4.737722499	0
pasta	7.241196889	1
pasta	5.71524233	1
pasta	1.883570668	0
pasta	3.50437722	1
pasta	1.019056775	1
pasta	1.410566867	0
pasta	3.251611447	0
pasta	1.775494446	1
pasta	4.397625851	0
pasta	4.978881205	0
pasta	4.576415736	1
pasta	4.711161587	0
pasta	4.860686737	1
pasta	2.917960533	1
pasta	5.129954017	1
pasta	4.877447925	0
pasta	3.330252252	0
pasta	4.055674023	0
pasta	5.722532826	0
pasta	3.103808942	0
pasta	5.309443782	0
pasta	4.65659387	0
pasta	2.745534772	0
pasta	2.097419486	1
pasta	3.722020915	1
pasta	3.248051801	1
pasta	4.353748277	0
pasta	3.246521038	0
pasta	3.780463007	1
pasta	5.333469191	1
pasta	6.34148278	1
pasta	4.4420137	1
pasta	3.720373576	1
pasta	4.763934748	0
pasta	3.22184099	0
pasta	3.033843884	0
pasta	8.063304957	0
pasta	4.122433116	0
pasta	6.598103296	1
pasta	6.52946389	1
pasta	2.825849138	0
pasta	3.849339083	0
pasta	3.316589863	1
pasta	6.100347503	1
pasta	2.759337548	1
pasta	1.525923262	1
pasta	3.267487579	0
pasta	4.685502337	0
pasta	2.483812642	1
pasta	7.07347277	1
pasta	4.281087074	0
pasta	5.057543418	0
pasta	6.104111158	1
pasta	4.941872182	0
pasta	5.020623932	1
pasta	1.893272068	0
pasta	3.957097033	1
pasta	4.184159646	1
pasta	4.779168985	0
pasta	5.546178254	1
pasta	4.475615373	0
pasta	4.320206874	1
pasta	3.749109197	1
pasta	3.475252169	1
pasta	3.416458035	1
pasta	6.915438021	0
pasta	4.831568747	1
pasta	6.045656796	1
pasta	6.273011405	1
pasta	3.752850223	1
pasta	8.414082996	0
pasta	1.257521004	0
pasta	10.68109091	1
pasta	5.297559314	0
pasta	2.432344339	0
pasta	2.56247086	0
pasta	6.763737387	1
pasta	2.797487934	1
pasta	5.681690741	0
pasta	6.561533666	0
pasta	7.500497449	1
pasta	2.352734608	0
pasta	3.573629121	0
pasta	6.500527972	1
pasta	3.001177575	0
pasta	5.382904934	0
pasta	4.563300963	1
pasta	8.199835903	0
pasta	3.809736196	0
pasta	2.885286793	1
pasta	3.38263494	0
pasta	7.240343888	1
pasta	6.708159446	1
pasta	7.315152168	0
pasta	6.204386348	0
pasta	2.614755425	1
pasta	6.062763769	1
pasta	7.674015498	1
pasta	5.832429499	1
pasta	3.580847926	0
pasta	3.812645485	1
pasta	4.849050339	1
pasta	4.586499597	1
pasta	2.953305732	1
pasta	5.760365672	0
pasta	4.926210973	0
pasta	5.662429467	1
pasta	4.377729489	1
pasta	2.150592447	1
pasta	3.590088354	1
pasta	4.777100391	0
pasta	3.26457348	1
pasta	3.038735734	1
pasta	8.50017256	1
pasta	2.899853092	1
pasta	1.747732275	1
pasta	3.238080942	1
pasta	3.361276935	1
pasta	6.100463194	0
pasta	4.687380647	1
pasta	2.302310418	1
pasta	3.155681286	1
pasta	3.058412627	0
pasta	2.805448853	1
pasta	6.321600346	0
pasta	6.381612603	0
pasta	3.381678361	0
pasta	6.571182307	1
pasta	2.787752154	1
pasta	2.584225862	1
pasta	4.288964467	0
pasta	2.556431021	1
pasta	2.333410371	0
pasta	3.985976915	0
pasta	5.557118352	1
pasta	6.023921252	1
pasta	2.558109567	1
pasta	4.136846215	1
pasta	6.256605592	1
pasta	3.005949743	1
pasta	2.251293872	0
pasta	4.822811194	0
pasta	4.8546439790000004	1
pasta	5.045198605	1
pasta	0.521892633	0
pasta	2.897862123	1
pasta	4.611630774	0
pasta	2.191454592	1
pasta	2.899214075	0
pasta	4.289997935	0
pasta	3.702830877	0
pasta	4.543052189	1
pasta	2.335995059	0
pasta	3.136990073	0
pasta	0.79003161	0
pasta	3.146815489	1
pasta	5.627992602	0
pasta	4.839864667	0
pasta	2.115002098	0
pasta	3.106922216	0
pasta	2.034079704	0
pasta	3.664407218	0
pasta	1.665966705	1
pasta	3.595178165	1
pasta	1.883201337	1
pasta	5.778811914	0
pasta	1.670023883	0
pasta	2.952803311	1
pasta	2.656432949	0
pasta	4.368853984	0
pasta	2.897192359	0
pasta	3.532305822	1
pasta	3.044314475	1
pasta	5.1977962	0
pasta	2.513210195	0
pasta	3.040796567	0
pasta	7.358898844	1
pasta	2.681947708	1
pasta	7.784404245	1
pasta	7.815775964	1
pasta	5.309627505	1
pasta	2.601955935	1
pasta	3.927101753	1
pasta	2.876443613	0
pasta	3.918064042	0
pasta	4.274467824	1
pasta	7.712224781	1
pasta	4.097916087	1
pasta	3.756771385	0
pasta	1.97974143	1
pasta	3.678295761	0
pasta	4.2721915600000004	0
pasta	3.496619857	1
pasta	1.990565158	0
pasta	5.296943033	0
pasta	3.672846925	0
pasta	3.041596567	1
pasta	1.533948357	0
pasta	3.083394949	0
pasta	11.80132769	0
pasta	1.655090337	1
pasta	2.908227956	1
pasta	3.26103724	1
pasta	4.170730813	0
pasta	3.080972319	0
pasta	2.0937968	1
pasta	3.348657044	0
pasta	3.19640082	0
pasta	5.927329445	1
pasta	5.877839127	0
pasta	3.347772665	1
pasta	4.912135359	0
pasta	4.242590163	1
pasta	4.243902967	1
pasta	3.759556938	1
pasta	4.012644222	1
pasta	0.851058255	1
pasta	4.71187709	0
pasta	4.425360865	0
pasta	2.26804795	0
pasta	4.143370115	0
pasta	5.946144801	0
pasta	3.873131512	1
pasta	1.888047667	1
pasta	5.598058856	0
pasta	3.306240227	1
pasta	6.365566169	0
pasta	4.399146954	1
pasta	3.995020923	1
pasta	2.106929084	1
pasta	5.522302105	0
pasta	6.666923281	0
pasta	5.174705548	0
pasta	1.053407411	0
pasta	4.354114079	0
pasta	2.464928596	0
pasta	12.05405606	1
pasta	3.114691117	1
pasta	4.85353739	1
pasta	5.939672844	1
pasta	3.728702482	0
pasta	4.669141625	0
pasta	2.136307	0
pasta	3.506619335	1
pasta	6.935454816	1
pasta	4.520943879	1
pasta	6.075180564	1
pasta	6.629422914	0
pasta	4.581788697	1
pasta	7.546329531	1
pasta	4.554216616	0
pasta	5.388483157	0
pasta	4.609966409	0
pasta	6.192138538	0
pasta	9.973191022	0
pasta	5.75036555	0
pasta	2.925776655	0
pasta	3.431412368	1
pasta	3.316321701	1
pasta	3.774841108	0
pasta	5.290366531	0
pasta	4.084275692	0
pasta	5.476539527	0
pasta	4.161366436	1
pasta	3.110553179	0
pasta	2.551707582	1
pasta	8.249000521	0
pasta	2.843695998	0
pasta	5.091584008	1
pasta	3.213497102	0
pasta	2.890768467	1
pasta	3.399644265	0
pasta	4.508372625	1
pasta	2.696775982	0
pasta	4.170279436	1
pasta	4.274872621	0
pasta	3.135262894	0
pasta	4.417207965	1
pasta	2.625801747	0
pasta	1.891488863	1
pasta	5.284923412	1
pasta	2.730650974	1
pasta	2.040746966	1
pasta	3.015474023	0
pasta	2.65742683	1
pasta	2.74087531	1
pasta	3.419698296	0
pasta	4.872503538	0
pasta	3.837005323	0
pasta	10.14644421	0
pasta	5.134384866	1
pasta	5.729446023	0
pasta	4.55658187	1
pasta	2.720343347	0
pasta	3.137780845	0
pasta	6.292312136	1
pasta	2.804885752	0
pasta	7.035634277	1
pasta	2.736234937	0
pasta	4.807949462	0
pasta	5.00909331	0
pasta	3.37195937	1
pasta	6.40064187	0
pasta	5.780999265	0
pasta	3.183003288	0
pasta	4.732963608	0
pasta	3.389396333	1
pasta	4.34134467	0
pasta	4.476505652	1
pasta	3.069884032	0
pasta	1.186843732	0
pasta	6.8260482	1
pasta	5.348885551	1
pasta	4.869422956	0
pasta	4.9362264	0
pasta	4.195594179	0
pasta	3.28288598	0
pasta	5.044538418	0
pasta	6.685307149	1
pasta	2.581317095	1
pasta	5.030137476	1
pasta	3.21524882	0
pasta	3.428917374	1
pasta	2.272882788	1
pasta	3.190638795	0
pasta	2.803563753	1
pasta	4.125814527	1
pasta	3.031461602	1
pasta	2.701934554	0
pasta	5.4681772	0
pasta	3.820546209	0
pasta	2.610786893	0
pasta	6.521776145	1
pasta	3.705915568	0
pasta	7.645791909	1
pasta	2.534081816	1
pasta	3.336031243	1
pasta	2.463998327	1
pasta	1.052507814	1
pasta	2.752809174	0
pasta	8.974599658	0
pasta	6.329560122	1
pasta	6.387923263	1
pasta	7.965664835	1
pasta	4.286839691	0
pasta	3.218952048	1
pasta	2.003091852	1
pasta	2.827517462	1
pasta	2.543318435	1
pasta	3.516450762	1
pasta	3.246159166	0
pasta	9.580176893	0
pasta	3.43374137	1
pasta	3.922104044	1
pasta	4.472676117	1
pasta	5.621200611	1
pasta	1.803820106	1
pasta	2.371385291	1
pasta	2.409796208	0
pasta	5.393594445	0
pasta	1.940146218	0
pasta	4.794266176	0
pasta	2.021456139	1
pasta	2.679563762	1
pasta	7.345890685	0
pasta	2.696812417	0
pasta	2.91473983	1
pasta	4.945409775	1
pasta	6.677818371	1
pasta	3.277786966	0
pasta	3.288189429	0
pasta	5.844606256	1
pasta	5.376216545	1
pasta	2.890382438	0
pasta	3.701803351	1
pasta	3.835069695	0
pasta	5.131474477	1
pasta	2.738666527	0
pasta	2.409245481	1
pasta	5.796949043	1
pasta	2.7735516	1
pasta	3.11732628	0
pasta	5.1783431	0
pasta	5.247000346	0
pasta	2.258630229	0
pasta	3.051637064	0
pasta	2.115172861	1
pasta	3.787275327	0
pasta	2.079384631	1
pasta	3.547224573	0
pasta	6.931721162	1
pasta	2.127882323	1
pasta	2.664616007	1
pasta	4.382229683	0
pasta	3.596641707	1
pasta	3.649794152	0
pasta	4.111054616	0
pasta	5.443779688	0
pasta	5.503797224	1
pasta	4.501371365	0
pasta	5.96656644	0
pasta	4.995657498	0
pasta	4.805307931	1
pasta	3.19870577	1
pasta	3.508877579	1
pasta	2.666591847	1
pasta	2.77252537	0
pasta	2.572301227	0
pasta	2.72568808	0
pasta	2.36452981	1
pasta	1.813380737	1
pasta	7.68326774	0
pasta	3.453063203	1
pasta	3.738093844	0
pasta	4.478079268	0
pasta	5.927166256	1
pasta	3.776392439	0
pasta	2.467748377	0
pasta	3.673871382	1
pasta	4.524912932	0
pasta	3.217968929	0
pasta	4.131554988	1
pasta	5.631748649	0
pasta	2.871573658	1
pasta	1.659926283	0
pasta	3.582999254	1
pasta	3.566226833	1
pasta	4.302570249	0
pasta	4.63839837	0
pasta	3.507941316	1
pasta	3.358830876	0
pasta	4.238988323	1
pasta	6.728896358	0
pasta	4.578613219	1
pasta	3.294671319	0
pasta	1.823416485	1
pasta	3.618330356	1
pasta	3.3064037	1
pasta	4.61705551	0
pasta	5.263222965	0
pasta	3.48751512	1
pasta	2.022892352	0
pasta	2.165289911	0
pasta	3.006911352	0
pasta	3.286704348	0
pasta	4.03656866	1
pasta	4.146245594	0
pasta	5.008533225	0
pasta	4.617989265	1
pasta	3.081674139	0
pasta	3.946696792	0
pasta	2.401124147	1
pasta	1.955028138	0
pasta	5.512767827	1
pasta	2.419940081	0
pasta	3.4436318	0
pasta	0.938563167	1
pasta	2.9105956	0
pasta	5.305768534	1
pasta	4.371279801	1
pasta	4.126303015	1
pasta	3.730942814	0
pasta	5.431869773	1
pasta	3.717139298	0
pasta	2.616303793	0
pasta	5.792758968	1
pasta	3.693969968	0
pasta	3.59042744	0
pasta	3.497622622	0
pasta	5.36887235	1
pasta	2.254307891	1
pasta	4.942758163	1
pasta	7.720621308	0
pasta	4.093888656	0
pasta	2.047887452	0
pasta	7.616448254	0
pasta	6.555002023	0
pasta	2.106811404	1
pasta	3.608024316	1
pasta	4.205646916	0
pasta	3.706155355	1
pasta	1.660752329	1
pasta	7.218651115	0
pasta	3.02190055	1
pasta	1.539889512	0
pasta	2.694482719	0
pasta	6.199922396	1
pasta	3.460259543	0
pasta	4.148331673	1
pasta	4.655367534	0
pasta	6.432704201	1
pasta	1.644544583	1
pasta	3.013027523	1
pasta	4.427480399	1
pasta	8.705482498	1
pasta	5.525262756	0
pasta	3.333036026	0
pasta	6.482780728	0
pasta	7.358777492	0
pasta	3.650593582	0
pasta	4.241917204	0
pasta	5.34205098	1
pasta	2.105433628	1
pasta	2.689164066	1
pasta	4.629090453	0
pasta	8.318052317	1
pasta	3.808447599	1
pasta	4.819231749	1
pasta	3.645040475	1
pasta	4.158509707	0
pasta	3.199411053	1
pasta	3.031296989	0
pasta	2.404586909	1
pasta	6.071297968	1
pasta	11.23856613	1
pasta	1.836223297	0
pasta	9.08202764	1
pasta	2.942941343	0
pasta	4.701068744	0
pasta	1.214145383	0
pasta	6.306984593	1
pasta	2.851985101	0
pasta	3.541709111	1
pasta	5.842386097	0
pasta	4.850090675	1
pasta	3.108015581	1
pasta	3.932647479	0
pasta	5.729366077	0
pasta	5.930655864	0
pasta	4.468094511	0
pasta	1.594591262	0
pasta	2.496753749	1
pasta	4.044256334	0
pasta	7.276819243	1
pasta	10.8931206	1
pasta	4.502229461	1
pasta	3.799330507	0
pasta	4.131333612	0
pasta	2.13586778	1
pasta	3.268917581	1
pasta	5.919774384	1
pasta	3.204780052	1
pasta	3.291220747	1
pasta	2.982810221	1
pasta	2.449206474	1
pasta	3.276803123	1
pasta	4.674698032	1
pasta	2.300484832	1
pasta	4.254317071	1
pasta	4.316579739	1
pasta	5.317959716	1
pasta	7.142568177	1
pasta	6.29141543	1
pasta	3.505435684	1
pasta	5.049040435	0
pasta	4.772563978	0
pasta	6.744489032	0
pasta	0.678852876	1
pasta	3.983650438	0
pasta	5.547583694	0
pasta	6.07490168	0
pasta	3.928749013	1
pasta	3.91363777	0
pasta	2.262893778	1
pasta	3.705163108	1
pasta	1.701106646	1
pasta	4.37745823	1
pasta	2.386021175	0
pasta	3.939919643	0
pasta	1.543023739	1
pasta	3.671418461	1
pasta	4.655773939	1
pasta	5.798824555	1
pasta	5.17078814	0
pasta	2.500605721	1
pasta	6.703678677	1
pasta	4.275439825	1
pasta	6.6678783	0
pasta	4.791425586	1
pasta	2.936058825	0
pasta	2.656433861	1
pasta	3.953536197	0
pasta	6.092177648	1
pasta	2.593368813	1
pasta	4.01028328	1
pasta	1.862871461	0
pasta	7.929550923	0
pasta	4.984404047	0
pasta	2.568565208	0
pasta	3.599166543	1
pasta	4.012933041	1
pasta	3.682619376	1
pasta	8.600065	1
pasta	6.342491636	1
pasta	2.071069699	0
pasta	2.085447523	0
pasta	1.724854029	0
pasta	1.64330326	0
pasta	5.159099993	0
pasta	1.80220491	0
pasta	2.800041224	1
pasta	3.290687137	0
pasta	6.771260639	1
pasta	4.064435405	0
pasta	3.678357554	0
pasta	2.630348579	1
pasta	3.021501771	0
pasta	3.659677431	1
pasta	2.591823058	1
pasta	5.013369691	0
pasta	4.978352015	1
pasta	5.305174551	1
pasta	6.230760154	1
pasta	1.536059024	1
pasta	8.20708042	0
pasta	8.953783774	0
pasta	3.948909981	0
pasta	3.405700825	0
pasta	3.138619945	1
pasta	1.555513102	0
pasta	3.267450919	1
pasta	2.902415024	0
pasta	1.840684561	0
pasta	6.1014737	1
pasta	6.360931268	1
pasta	5.633912597	0
pasta	3.827619848	0
pasta	3.685069124	0
pasta	2.451622068	0
pasta	4.964765524	0
pasta	2.46897177	0
pasta	1.890173862	0
pasta	5.921684728	0
pasta	5.0644097	1
pasta	6.380026738	0
pasta	5.039126817	0
pasta	5.121849328	1
pasta	10.87099764	1
pasta	5.303076014	1
pasta	2.807207024	1
pasta	4.840175551	0
pasta	3.80380354	0
pasta	8.053661753	0
pasta	9.461580635	0
pasta	3.927322589	1
pasta	4.813843773	1
pasta	3.006503698	1
pasta	6.581565221	0
pasta	4.450369905	1
pasta	4.304092378	0
pasta	4.556244536	0
pasta	4.080953591	0
pasta	4.87114853	1
pasta	3.706169333	0
pasta	3.62565162	1
pasta	3.163934471	0
pasta	5.128005909	0
pasta	3.880885907	0
pasta	6.088523645	1
pasta	2.82597913	1
pasta	8.680748051	1
pasta	4.81525333	1
pasta	4.264102858	1
pasta	4.817594208	0
pasta	1.910714018	0
pasta	8.801618174	1
pasta	4.829262407	1
pasta	2.673031221	0
pasta	2.258360595	0
pasta	2.713699511	0
pasta	4.499862767	0
pasta	3.259189034	0
pasta	4.895318402	1
pasta	6.471497614	1
pasta	4.562731307	1
pasta	2.787307719	0
pasta	2.271894372	1
pasta	4.34013993	1
pasta	3.058704787	0
pasta	4.186404989	1
pasta	1.322613462	1
pasta	7.21289034	0
pasta	3.476836232	1
pasta	5.284253731	0
pasta	2.274563733	0
pasta	5.85691944	0
pasta	3.563296685	1
pasta	4.436558507	0
pasta	5.099810736	1
pasta	3.038373075	0
pasta	2.512358758	0
pasta	4.480758243	1
pasta	2.532761743	1
pasta	7.981915224	1
pasta	6.866072353	1
pasta	3.643284963	1
pasta	2.669433708	1
pasta	4.05761572	0
pasta	8.494172464	0
pasta	3.46623571	0
pasta	8.94542551	0
pasta	3.776531951	0
pasta	2.47266832	1
pasta	3.662838685	0
pasta	2.473092577	1
pasta	4.564786096	1
pasta	3.505204396	0
pasta	1.850664403	1
pasta	5.249740123	0
pasta	2.654494885	1
pasta	7.371335018	1
pasta	4.506981367	0
pasta	2.378934806	0
pasta	5.626666157	0
pasta	6.44010296	1
pasta	3.410697471	1
pasta	6.151891188	0
pasta	5.580706131	0
pasta	3.519262659	1
pasta	2.908244031	0
pasta	2.940688249	1
pasta	8.161099102	1
pasta	5.459483615	1
pasta	4.658225715	1
pasta	2.297116579	0
pasta	2.982006713	1
pasta	8.109080792	0
pasta	5.075035236	0
pasta	6.162768785	0
pasta	4.258756006	0
pasta	5.510666374	0
pasta	3.885050673	0
pasta	4.403523661	1
pasta	3.043623909	0
pasta	8.507511895	1
pasta	2.898762323	1
pasta	2.88322282	0
pasta	2.818996076	0
pasta	4.856965208	0
pasta	4.935108643	1
pasta	5.908263536	1
pasta	3.461667271	1
pasta	4.47249999	1
pasta	4.512787566	1
pasta	4.379764058	1
pasta	4.481945321	0
pasta	3.438817376	1
pasta	6.612997486	1
pasta	6.001123799	0
pasta	3.555647982	0
pasta	4.12830247	1
pasta	6.536910561	1
pasta	2.355737236	0
pasta	6.391996447	1
pasta	3.280588916	1
pasta	3.36005687	0
pasta	2.892876635	0
pasta	2.527438207	0
pasta	2.98025326	0
pasta	4.269792907	1
pasta	4.232767132	1
pasta	4.420749021	0
pasta	4.339073153	1
pasta	5.045147095	0
pasta	1.923489931	0
pasta	3.480641406	0
pasta	3.193543928	0
pasta	5.095579763	0
pasta	1.936591079	1
pasta	6.646110653	0
pasta	4.861961305	1
pasta	5.081822624	0
pasta	5.58341258	1
pasta	3.533251432	1
pasta	5.513000214	0
pasta	3.825152213	0
pasta	4.465876583	1
pasta	4.799520607	0
pasta	1.919524699	1
pasta	3.495734304	0
pasta	2.647881978	0
pasta	5.464203506	1
pasta	3.367699431	0
pasta	3.159013103	0
pasta	5.494944772	0
pasta	6.271695621	1
pasta	7.15091889	1
pasta	2.877031541	1
pasta	2.830860492	1
pasta	5.538822282	1
pasta	5.048737132	1
pasta	7.117823622	1
pasta	2.922071798	1
pasta	6.392092417	0
pasta	2.003806139	1
pasta	3.896405995	1
pasta	5.177915893	1
pasta	3.849541059	0
pasta	2.383199014	1
pasta	5.014079363	1
pasta	2.731846558	1
pasta	3.374278617	0
pasta	3.827559859	0
pasta	3.175824696	1
pasta	8.477853483	1
pasta	4.979363405	1
pasta	3.206615323	0
pasta	3.305838574	1
pasta	6.3761678	1
pasta	3.262993529	0
pasta	2.731060462	1
pasta	3.696789245	1
pasta	7.490674655	0
pasta	3.018848613	1
pasta	3.577183747	0
pasta	5.18150703	1
pasta	4.803301992	0
pasta	6.646028754	0
pasta	2.615645233	0
pasta	1.605160841	0
pasta	2.768349624	1
pasta	4.765996342	1
pasta	6.313889765	0
pasta	2.837751245	1
pasta	3.366579377	1
pasta	2.693009065	1
pasta	3.255715534	0
pasta	1.386677076	0
pasta	4.643808713	1
pasta	5.547123228	0
pasta	5.517260052	1
pasta	1.398893348	0
pasta	3.235526962	0
pasta	4.82213843	1
pasta	2.900436846	0
pasta	3.306393018	0
pasta	3.55305812	1
pasta	3.685333069	0
pasta	5.342100007	0
pasta	8.552703419	0
pasta	6.739693724	1
pasta	6.169772326	1
pasta	3.943190993	1
pasta	2.19024259	0
pasta	3.306447178	0
pasta	3.92327412	1
pasta	3.473186839	0
pasta	4.391908541	1
pasta	5.072271443	1
pasta	3.516366496	1
pasta	7.237969437	0
pasta	3.78573443	1
pasta	1.676673476	1
pasta	6.608745639	1
pasta	4.419977319	1
pasta	2.549392443	1
pasta	5.296000736	1
pasta	3.51569144	0
pasta	2.801868172	1
pasta	5.038535518	1
pasta	4.962718922	0
pasta	2.509612324	0
pasta	7.105736479	0
pasta	6.163394554	0
pasta	7.700391802	1
pasta	3.202174097	0
pasta	3.797464101	1
pasta	3.292141819	0
pasta	3.676459547	0
pasta	4.661147793	0
pasta	3.751080898	0
pasta	6.211846221	0
pasta	7.302776407	1
pasta	4.089461828	0
pasta	6.799658006	0
pasta	3.675351607	0
pasta	2.160354729	1
pasta	3.634073573	0
pasta	9.851082674	0
pasta	4.384865868	0
pasta	1.796002727	0
pasta	5.118971716	0
pasta	3.726819094	1
pasta	5.875392474	1
pasta	5.316634224	0
pasta	17.18991703	1
pasta	3.777951436	1
pasta	2.432119221	0
pasta	5.513644669	0
pasta	1.666577907	1
pasta	5.279487234	0
pasta	5.306022809	0
pasta	5.543556494	0
